date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-08-20,sh.600000,8.2261881000,8.2537188500,8.0720159000,8.0830282000,8.2592250000,88124782,1309322544.0000,2,0.590539,1,-2.133300,0
2015-08-21,sh.600000,8.0444851500,8.1160651000,7.8187330000,7.8297453000,8.0830282000,123792817,1794884640.0000,2,0.829556,1,-3.133500,0
2015-08-24,sh.600000,7.6700669500,7.6810792500,7.0478720000,7.0864150500,7.8297453000,334859424,4407389440.0000,2,2.243948,1,-9.493700,0
2015-08-25,sh.600000,6.9047121000,7.2020442000,6.5578246500,6.8221198500,7.0864150500,289470688,3659079616.0000,2,1.939791,1,-3.729600,0
2015-08-26,sh.600000,6.9652797500,7.3507102500,6.8276260000,7.1690073000,6.8221198500,235214588,3028238688.0000,2,1.576212,1,5.084700,0
2015-08-27,sh.600000,7.2460934000,7.7581653500,7.1469827000,7.6975977000,7.1690073000,212008806,2835655232.0000,2,1.420706,1,7.373300,0
2015-08-28,sh.600000,7.7636715000,7.8848068000,7.6260177500,7.8407576000,7.6975977000,208950955,2942159408.0000,2,1.400215,1,1.859800,0
2015-08-31,sh.600000,7.8187330000,8.2482127000,7.6865854000,8.2372004000,7.8407576000,202628515,2902670624.0000,2,1.357847,1,5.056200,0
2015-09-01,sh.600000,8.0720159000,8.4464341000,7.9343621500,8.4409279500,8.2372004000,304904688,4572547328.0000,2,2.043217,1,2.473300,0
2015-09-02,sh.600000,8.2041635000,8.4629525500,8.1050528000,8.1986573500,8.4409279500,255045273,3831534736.0000,2,1.709101,1,-2.870200,0
2015-09-07,sh.600000,8.1105589500,8.2647311500,7.7967084000,7.9839175000,8.1986573500,287948624,4206785568.0000,2,1.929591,1,-2.619200,0
2015-09-08,sh.600000,7.9949298000,8.3473234000,7.8297453000,8.2922619000,7.9839175000,330814192,4893450752.0000,2,2.216841,1,3.862100,0
2015-09-09,sh.600000,8.2096696500,8.4078910500,8.2096696500,8.3473234000,8.2922619000,241917533,3653652176.0000,2,1.621129,1,0.664000,0
2015-09-10,sh.600000,8.2922619000,8.4078910500,8.2372004000,8.3968787500,8.3473234000,205749026,3113080976.0000,2,1.378758,1,0.593700,0
2015-09-11,sh.600000,8.4519402500,8.6226309000,8.4244095000,8.5675694000,8.3968787500,288708560,4469128192.0000,2,1.934684,1,2.032800,0
2015-09-14,sh.600000,8.5345325000,8.7823092500,8.2206819500,8.7712969500,8.5675694000,183936607,2836987904.0000,2,1.232590,1,2.377900,0
2015-09-15,sh.600000,8.5510509500,8.5620632500,8.3913726000,8.5125079000,8.7712969500,107602458,1658227600.0000,2,0.721062,1,-2.950400,0
2015-09-16,sh.600000,8.4299156500,8.6997170000,8.2757434500,8.4959894500,8.5125079000,74128982,1135218752.0000,2,0.496751,1,-0.194000,0
2015-09-17,sh.600000,8.4464341000,8.5125079000,8.3142865000,8.3197926500,8.4959894500,50848655,778452704.0000,2,0.340745,1,-2.073900,0
2015-09-18,sh.600000,8.3473234000,8.4189033500,8.2702373000,8.2757434500,8.3197926500,40899248,619915760.0000,2,0.274073,1,-0.529500,0
2015-09-21,sh.600000,8.2372004000,8.3032742000,8.1711266000,8.2427065500,8.2757434500,40488316,604842000.0000,2,0.271319,1,-0.399200,0
2015-09-22,sh.600000,8.2427065500,8.3858664500,8.2427065500,8.2867557500,8.2427065500,38673835,584644944.0000,2,0.259160,1,0.534400,0
2015-09-23,sh.600000,8.2096696500,8.2592250000,8.0830282000,8.2316942500,8.2867557500,54580634,810914240.0000,2,0.365754,1,-0.664500,0
2015-09-24,sh.600000,8.2316942500,8.4244095000,8.1876450500,8.4078910500,8.2316942500,78862572,1192962816.0000,2,0.528471,1,2.140500,0
2015-09-25,sh.600000,8.3418172500,8.6006063000,8.3418172500,8.5840878500,8.4078910500,136070895,2096781872.0000,2,0.911834,1,2.095600,0
2015-09-28,sh.600000,8.5620632500,8.7878154000,8.4904833000,8.7657908000,8.5840878500,91425816,1436492496.0000,2,0.612660,1,2.116700,0
2015-09-29,sh.600000,8.6942108500,8.8043338500,8.6281370500,8.7933215500,8.7657908000,114190253,1807681568.0000,2,0.765208,1,0.314100,0
2015-09-30,sh.600000,8.7823092500,9.1677397500,8.7547785000,9.1567274500,8.7933215500,211038123,3452096800.0000,2,1.414201,1,4.132700,0
2015-10-08,sh.600000,9.2503320000,9.2503320000,8.7162354500,8.7382600500,9.1567274500,140057148,2277284656.0000,2,0.938546,1,-4.570100,0
2015-10-09,sh.600000,8.7933215500,8.8924322500,8.7272477500,8.7547785000,8.7382600500,41525835,663144752.0000,2,0.278271,1,0.189000,0
2015-10-12,sh.600000,8.7547785000,8.9474937500,8.6611739500,8.8428769000,8.7547785000,93633306,1497165792.0000,2,0.627452,1,1.006300,0
2015-10-13,sh.600000,8.7988277000,8.8704076500,8.7272477500,8.7933215500,8.8428769000,54698799,873290848.0000,2,0.366546,1,-0.560400,0
2015-10-14,sh.600000,8.7052231500,8.8593953500,8.7052231500,8.7547785000,8.7933215500,44297812,706211872.0000,2,0.237478,1,-0.438300,0
2015-10-15,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-16,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-19,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-20,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-21,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-22,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-23,sh.600000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,8.7547785000,0,0.0000,2,,0,0.000000,0
2015-10-26,sh.600000,8.8263584500,9.1236905500,8.8263584500,8.9640122000,8.7547785000,101041055,1648965008.0000,2,0.541674,1,2.389900,0
2015-10-27,sh.600000,8.9364814500,9.0576167500,8.8924322500,8.9860368000,8.9640122000,74933996,1223267248.0000,2,0.401716,1,0.245700,0
2015-10-28,sh.600000,8.9529999000,9.1071721000,8.8593953500,8.9805306500,8.9860368000,74226285,1217460768.0000,2,0.397922,1,-0.061300,0
2015-10-29,sh.600000,8.9750245000,9.1567274500,8.9364814500,9.1347028500,8.9805306500,75760565,1251114544.0000,2,0.406147,1,1.716700,0
2015-10-30,sh.600000,9.0851475000,9.1842582000,9.0190737000,9.0245798500,9.1347028500,45465414,750144864.0000,2,0.243737,1,-1.205600,0
2015-11-02,sh.600000,8.9750245000,9.0961598000,8.9309753000,9.0355921500,9.0245798500,38122791,625014480.0000,2,0.204374,1,0.122000,0
2015-11-03,sh.600000,9.0300860000,9.2338135500,9.0135675500,9.0631229000,9.0355921500,60485065,1005503936.0000,2,0.324256,1,0.304700,0
2015-11-04,sh.600000,9.0466044500,9.3164058000,9.0466044500,9.2723566000,9.0631229000,65053992,1086409872.0000,2,0.348750,1,2.308600,0
2015-11-05,sh.600000,9.2778627500,9.9496130500,9.2228012500,9.7513916500,9.2723566000,231799691,4077390384.0000,2,1.242662,1,5.166300,0
2015-11-06,sh.600000,9.6467748000,10.0101807000,9.6412686500,9.8449962000,9.7513916500,127594225,2277276144.0000,2,0.684024,1,0.959900,0
2015-11-09,sh.600000,9.8670208000,10.5663018500,9.8449962000,9.9936622500,9.8449962000,157820058,2925510320.0000,2,0.846063,1,1.510100,0
2015-11-10,sh.600000,9.9110700000,10.2909943500,9.8119593000,10.1147975500,9.9936622500,140427138,2575229760.0000,2,0.752820,1,1.212100,0
2015-11-11,sh.600000,10.1368221500,10.1808713500,9.6357625000,9.7624039500,10.1147975500,92130221,1643831040.0000,2,0.493904,1,-3.483900,0
2015-11-12,sh.600000,9.8009470000,9.8174654500,9.4430472500,9.5586764000,9.7624039500,77790159,1353612960.0000,2,0.417028,1,-2.086900,0
2015-11-13,sh.600000,9.4705780000,9.6908240000,9.4430472500,9.6798117000,9.5586764000,73433156,1283306208.0000,2,0.393670,1,1.267300,0
2015-11-16,sh.600000,9.5476641000,9.6798117000,9.4705780000,9.5917133000,9.6798117000,45144666,785563824.0000,2,0.242018,1,-0.910100,0
2015-11-17,sh.600000,9.6137379000,9.8064531500,9.5917133000,9.6027256000,9.5917133000,63539278,1119712544.0000,2,0.340630,1,0.114800,0
2015-11-18,sh.600000,9.6192440500,9.7348732000,9.4926026000,9.5751948500,9.6027256000,57584578,1003785440.0000,2,0.308707,1,-0.286700,0
2015-11-19,sh.600000,9.5256395000,9.9055638500,9.5256395000,9.8560085000,9.5751948500,102543449,1821483168.0000,2,0.549729,1,2.932700,0
2015-11-20,sh.600000,9.8064531500,10.2579574500,9.7899347000,10.1698590500,9.8560085000,148206210,2733449296.0000,2,0.794523,1,3.184400,0
2015-11-23,sh.600000,10.1918836500,10.5332649500,10.1533406000,10.4947219000,10.1698590500,171203791,3235638656.0000,2,0.917812,1,3.194400,0
2015-11-24,sh.600000,10.4066235000,10.5277588000,10.2359328500,10.4892157500,10.4947219000,129389144,2437634480.0000,2,0.693646,1,-0.052500,0
2015-11-25,sh.600000,10.4066235000,10.8361032000,10.1533406000,10.8305970500,10.4892157500,326524784,6295983616.0000,2,1.750477,1,3.254600,0
2015-11-26,sh.600000,10.7369925000,10.8471155000,10.5718080000,10.6654125500,10.8305970500,214944239,4187889904.0000,2,1.152302,1,-1.525200,0
2015-11-27,sh.600000,10.5497834000,10.6929433000,10.1313160000,10.2028959500,10.6654125500,105608733,1999981232.0000,2,0.566161,1,-4.336600,0
2015-11-30,sh.600000,10.1533406000,10.3570681500,9.6908240000,10.2689697500,10.2028959500,97633827,1779188256.0000,2,0.523408,1,0.647600,0
2015-12-01,sh.600000,10.1037852500,10.4616850000,9.9551192000,10.2744759000,10.2689697500,63430576,1179526368.0000,2,0.340047,1,0.053600,0
2015-12-02,sh.600000,10.1918836500,11.0123000000,10.1753652000,10.9297077500,10.2744759000,153608076,2972238976.0000,2,0.823483,1,6.377300,0
2015-12-03,sh.600000,10.8471155000,10.8856585500,10.5828203000,10.5993387500,10.9297077500,110346329,2147606960.0000,2,0.591559,1,-3.022700,0
2015-12-04,sh.600000,10.6103510500,10.6103510500,10.2909943500,10.3020066500,10.5993387500,70275848,1331588240.0000,2,0.376744,1,-2.805200,0
2015-12-07,sh.600000,10.3020066500,10.7369925000,10.3020066500,10.7094617500,10.3020066500,83346816,1592198368.0000,2,0.446817,1,3.955100,0
2015-12-08,sh.600000,10.6158572000,11.0783738000,10.3570681500,11.0673615000,10.7094617500,239884949,4764109312.0000,2,1.286007,1,3.341900,0
2015-12-09,sh.600000,10.7810417000,10.7810417000,10.5222526500,10.5883264500,11.0673615000,92049465,1776578416.0000,2,0.493471,1,-4.328400,0
2015-12-10,sh.600000,10.6488941000,10.9462262000,10.5222526500,10.6103510500,10.5883264500,57091310,1108934592.0000,2,0.306063,1,0.208000,0
2015-12-11,sh.600000,10.4671911500,10.5828203000,10.1478344500,10.2414390000,10.6103510500,87066826,1630390304.0000,2,0.466759,1,-3.476900,0
2015-12-14,sh.600000,10.0817606500,10.2579574500,9.9275884500,10.1588467500,10.2414390000,70736958,1290712912.0000,2,0.379216,1,-0.806400,0
2015-12-15,sh.600000,10.1533406000,10.3625743000,10.0046745500,10.0817606500,10.1588467500,51685772,950672912.0000,2,0.277084,1,-0.758800,0
2015-12-16,sh.600000,10.1092914000,10.1588467500,9.9716376500,10.0101807000,10.0817606500,38700640,705621168.0000,2,0.207472,1,-0.710000,0
2015-12-17,sh.600000,10.0542299000,10.2469451500,10.0211930000,10.1808713500,10.0101807000,53304071,983362560.0000,2,0.285760,1,1.705200,0
2015-12-18,sh.600000,10.1808713500,10.9021770000,10.1478344500,10.3570681500,10.1808713500,92211924,1753311888.0000,2,0.494342,1,1.730700,0
2015-12-21,sh.600000,10.3460558500,10.6819310000,10.2084021000,10.5387711000,10.3570681500,82490082,1567681248.0000,2,0.442224,1,1.754400,0
2015-12-22,sh.600000,10.4671911500,10.6213633500,10.3350435500,10.4066235000,10.5387711000,53122744,1006796480.0000,2,0.284787,1,-1.253900,0
2015-12-23,sh.600000,10.4121296500,10.5332649500,10.2469451500,10.3956112000,10.4066235000,66128171,1249610544.0000,2,0.354509,1,-0.105800,0
2015-12-24,sh.600000,10.3790927500,10.5387711000,10.2799820500,10.4837096000,10.3956112000,57171554,1083459056.0000,2,0.306493,1,0.847500,0
2015-12-25,sh.600000,10.4726973000,10.7259802000,10.4231419500,10.6378818000,10.4837096000,55427897,1069153872.0000,2,0.297145,1,1.470600,0
2015-12-28,sh.600000,10.6654125500,10.6984494500,10.2524513000,10.2965005000,10.6378818000,49980698,945164688.0000,2,0.267943,1,-3.209100,0
2015-12-29,sh.600000,10.2579574500,10.4176358000,10.1258098500,10.3185251000,10.2965005000,47288465,883333856.0000,2,0.253510,1,0.213900,0
2015-12-30,sh.600000,10.3020066500,10.3405497000,10.0817606500,10.2249205500,10.3185251000,35687385,660326976.0000,2,0.191318,1,-0.907200,0
2015-12-31,sh.600000,10.1973898000,10.1973898000,10.0542299000,10.0597360500,10.2249205500,27936138,513758896.0000,2,0.149764,1,-1.615500,0
2016-01-04,sh.600000,10.0652422000,10.0652422000,9.6632932500,9.8009470000,10.0597360500,42240610,754425776.0000,2,0.226449,1,-2.572500,0
2016-01-05,sh.600000,9.6412686500,9.9441069000,9.5807010000,9.8890454000,9.8009470000,58054793,1034181472.0000,2,0.311228,1,0.898900,0
2016-01-06,sh.600000,9.8560085000,9.9881561000,9.7403793500,9.9661315000,9.8890454000,46772653,838667392.0000,2,0.250745,1,0.779500,0
2016-01-07,sh.600000,9.8009470000,9.8560085000,9.5807010000,9.6412686500,9.9661315000,11350479,199502702.0000,2,0.060849,1,-3.259700,0
2016-01-08,sh.600000,9.7679101000,9.8449962000,9.3108996500,9.6302563500,9.6412686500,71918296,1262105056.0000,2,0.385549,1,-0.114200,0
2016-01-11,sh.600000,9.4760841500,9.6082317500,9.3384304000,9.3879857500,9.6302563500,90177135,1550155936.0000,2,0.483434,1,-2.515700,0
2016-01-12,sh.600000,9.4540595500,9.6467748000,9.4045042000,9.6082317500,9.3879857500,55374454,964061504.0000,2,0.296859,1,2.346100,0
2016-01-13,sh.600000,9.6743055500,9.8560085000,9.5531702500,9.5751948500,9.6082317500,47869312,843717360.0000,2,0.256624,1,-0.343800,0
2016-01-14,sh.600000,9.3604550000,9.9055638500,9.2998873500,9.8670208000,9.5751948500,54838833,966117856.0000,2,0.293987,1,3.047700,0
2016-01-15,sh.600000,9.8009470000,9.9936622500,9.6467748000,9.6798117000,9.8670208000,46723139,836146432.0000,2,0.250480,1,-1.897300,0
2016-01-18,sh.600000,9.5972194500,9.9055638500,9.5366518000,9.7348732000,9.6798117000,32729006,583291552.0000,2,0.175458,1,0.568800,0
2016-01-19,sh.600000,9.7899347000,9.8449962000,9.6357625000,9.7844285500,9.7348732000,29807159,527753168.0000,2,0.159794,1,0.509100,0
2016-01-20,sh.600000,9.6963301500,9.7458855000,9.4045042000,9.4981087500,9.7844285500,35968636,623546928.0000,2,0.192825,1,-2.926300,0
2016-01-21,sh.600000,9.4815903000,9.6137379000,9.0851475000,9.1291967000,9.4981087500,34197115,582845472.0000,2,0.183328,1,-3.884100,0
2016-01-22,sh.600000,9.2723566000,9.4210226500,9.0796413500,9.3714673000,9.1291967000,42007318,708179248.0000,2,0.225198,1,2.653800,0
2016-01-25,sh.600000,9.3604550000,9.4540595500,9.2062828000,9.3769734500,9.3714673000,23558971,400445072.0000,2,0.126298,1,0.058800,0
2016-01-26,sh.600000,9.3384304000,9.4375411000,9.0300860000,9.1732459000,9.3769734500,38279766,643611760.0000,2,0.205215,1,-2.172600,0
2016-01-27,sh.600000,9.2228012500,9.3494427000,9.0906536500,9.1842582000,9.1732459000,44291307,742640736.0000,2,0.237443,1,0.120100,0
2016-01-28,sh.600000,9.2283074000,9.2613443000,8.7437662000,9.1291967000,9.1842582000,38902180,643984176.0000,2,0.208552,1,-0.599500,0
2016-01-29,sh.600000,9.0961598000,9.3879857500,9.0355921500,9.3053935000,9.1291967000,47429000,799493376.0000,2,0.254264,1,1.930000,0
2016-02-01,sh.600000,9.3549488500,9.3604550000,9.0355921500,9.0851475000,9.3053935000,29139596,485275136.0000,2,0.156215,1,-2.366900,0
2016-02-02,sh.600000,9.0851475000,9.3274181000,9.0631229000,9.2283074000,9.0851475000,25380981,425396896.0000,2,0.136066,1,1.575800,0
2016-02-03,sh.600000,9.1402090000,9.1732459000,9.0576167500,9.1457151500,9.2283074000,27779183,459255616.0000,2,0.148922,1,-0.895000,0
2016-02-04,sh.600000,9.2723566000,9.5366518000,9.1567274500,9.5256395000,9.1457151500,47162860,799283792.0000,2,0.252837,1,4.154100,0
2016-02-05,sh.600000,9.4926026000,10.1258098500,9.4430472500,10.1203037000,9.5256395000,78413454,1401156048.0000,2,0.420369,1,6.242800,0
2016-02-15,sh.600000,9.9000577000,10.1753652000,9.8009470000,10.1588467500,10.1203037000,67296317,1221398336.0000,2,0.360771,1,0.380900,0
2016-02-16,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-17,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-18,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-19,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-22,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-23,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-24,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-25,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-26,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-02-29,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-01,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-02,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-03,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-04,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-07,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-08,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-09,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-10,sh.600000,10.1588467500,10.1588467500,10.1588467500,10.1588467500,10.1588467500,0,0.0000,2,,0,0.000000,0
2016-03-11,sh.600000,9.6412686500,9.6522809500,9.1457151500,9.3439365500,10.1588467500,98240322,1657158640.0000,2,0.526660,1,-8.021700,0
2016-03-14,sh.600000,9.2943812000,9.6192440500,9.2613443000,9.2833689000,9.3439365500,56922239,973317376.0000,2,0.305156,1,-0.648200,0
2016-03-15,sh.600000,9.3329242500,9.4650718500,9.2558381500,9.3714673000,9.2833689000,37540932,638223056.0000,2,0.201254,1,0.949000,0
2016-03-16,sh.600000,9.3164058000,9.9496130500,9.3108996500,9.9275884500,9.3714673000,108404378,1924212608.0000,2,0.581149,1,5.934200,0
2016-03-17,sh.600000,9.8064531500,10.0156868500,9.6082317500,9.7458855000,9.9275884500,68635812,1219236352.0000,2,0.367952,1,-1.830300,0
2016-03-18,sh.600000,9.7954408500,9.9110700000,9.7183547500,9.8229716000,9.7458855000,55987968,996332592.0000,2,0.300148,1,0.791000,0
2016-03-21,sh.600000,9.7899347000,10.0487237500,9.7899347000,9.9441069000,9.8229716000,42001532,756966800.0000,2,0.225167,1,1.233200,0
2016-03-22,sh.600000,9.9606253500,10.2579574500,9.9220823000,9.9936622500,9.9441069000,43760811,800814896.0000,2,0.234599,1,0.498300,0
2016-03-23,sh.600000,9.9991684000,10.1037852500,9.9441069000,9.9826499500,9.9936622500,27830795,506023216.0000,2,0.149199,1,-0.110200,0
2016-03-24,sh.600000,9.9716376500,9.9716376500,9.7348732000,9.7568978000,9.9826499500,27448272,488313664.0000,2,0.147148,1,-2.261400,0
2016-03-25,sh.600000,9.7568978000,9.8394900500,9.7348732000,9.7679101000,9.7568978000,13619185,241971869.0000,2,0.073012,1,0.112900,0
2016-03-28,sh.600000,9.7899347000,9.9110700000,9.5641825500,9.6082317500,9.7679101000,24521696,433449200.0000,2,0.131459,1,-1.634700,0
2016-03-29,sh.600000,9.6522809500,9.7238609000,9.5641825500,9.6082317500,9.6082317500,19151152,335806208.0000,2,0.102668,1,0.000000,0
2016-03-30,sh.600000,9.7183547500,9.8835392500,9.7183547500,9.8394900500,9.6082317500,35562148,634175200.0000,2,0.190646,1,2.406900,0
2016-03-31,sh.600000,9.9000577000,9.9551192000,9.7568978000,9.8725269500,9.8394900500,23762112,425380432.0000,2,0.127387,1,0.335800,0
2016-04-01,sh.600000,9.9000577000,10.0487237500,9.6963301500,10.0101807000,9.8725269500,35790541,643979472.0000,2,0.191871,1,1.394300,0
2016-04-05,sh.600000,9.8780331000,10.0707483500,9.7789224000,10.0046745500,10.0101807000,42622297,768010128.0000,2,0.228495,1,-0.055000,0
2016-04-06,sh.600000,9.9275884500,9.9881561000,9.8394900500,9.8890454000,10.0046745500,23428724,421234848.0000,2,0.125600,1,-1.155800,0
2016-04-07,sh.600000,9.8835392500,9.9110700000,9.7073424500,9.7403793500,9.8890454000,29047713,516129856.0000,2,0.155723,1,-1.503300,0
2016-04-08,sh.600000,9.6687994000,9.7789224000,9.6522809500,9.6908240000,9.7403793500,17132244,301704528.0000,2,0.091845,1,-0.508800,0
2016-04-11,sh.600000,9.6908240000,9.8119593000,9.6632932500,9.7293670500,9.6908240000,24117635,426862384.0000,2,0.129293,1,0.397700,0
2016-04-12,sh.600000,9.7403793500,9.7458855000,9.6522809500,9.7018363000,9.7293670500,14100759,248002295.0000,2,0.075593,1,-0.283000,0
2016-04-13,sh.600000,9.7624039500,9.9055638500,9.7403793500,9.7679101000,9.7018363000,35189716,627667712.0000,2,0.188650,1,0.681000,0
2016-04-14,sh.600000,9.8560085000,9.9165761500,9.7734162500,9.8009470000,9.7679101000,15796208,281977248.0000,2,0.084682,1,0.338200,0
2016-04-15,sh.600000,9.8835392500,9.9441069000,9.8009470000,9.8505023500,9.8009470000,34773526,623836224.0000,2,0.186419,1,0.505600,0
2016-04-18,sh.600000,9.7734162500,9.9275884500,9.7238609000,9.8064531500,9.8505023500,28084133,501790672.0000,2,0.150557,1,-0.447200,0
2016-04-19,sh.600000,9.8835392500,9.9000577000,9.7899347000,9.8560085000,9.8064531500,27246371,487095920.0000,2,0.146066,1,0.505300,0
2016-04-20,sh.600000,9.8505023500,9.9055638500,9.5311456500,9.8890454000,9.8560085000,46614611,825437840.0000,2,0.249898,1,0.335200,0
2016-04-21,sh.600000,9.8119593000,10.1037852500,9.7734162500,9.9771438000,9.8890454000,48212915,872382608.0000,2,0.258466,1,0.890900,0
2016-04-22,sh.600000,9.9110700000,10.1092914000,9.8780331000,10.0432176000,9.9771438000,28178162,513194656.0000,2,0.151061,1,0.662200,0
2016-04-25,sh.600000,9.9936622500,9.9991684000,9.8119593000,9.8449962000,10.0432176000,24294360,435467856.0000,2,0.130240,1,-1.973700,0
2016-04-26,sh.600000,9.8394900500,9.9551192000,9.7734162500,9.8670208000,9.8449962000,15739400,281501392.0000,2,0.084378,1,0.223700,0
2016-04-27,sh.600000,9.8945515500,9.8945515500,9.8009470000,9.8339839000,9.8670208000,13838875,247622905.0000,2,0.074189,1,-0.334800,0
2016-04-28,sh.600000,9.8725269500,9.9661315000,9.8174654500,9.8560085000,9.8339839000,15728417,282201360.0000,2,0.084319,1,0.224000,0
2016-04-29,sh.600000,9.8174654500,9.8780331000,9.7734162500,9.8174654500,9.8560085000,23065933,412460992.0000,2,0.123655,1,-0.391100,0
2016-05-03,sh.600000,9.8835392500,10.0432176000,9.8174654500,9.9771438000,9.8174654500,27776723,501830128.0000,2,0.148909,1,1.626500,0
2016-05-04,sh.600000,9.9441069000,10.0377114500,9.9220823000,9.9551192000,9.9771438000,23118959,418592992.0000,2,0.123939,1,-0.220800,0
2016-05-05,sh.600000,9.9441069000,9.9771438000,9.9000577000,9.9441069000,9.9551192000,14936632,269576080.0000,2,0.080074,1,-0.110600,0
2016-05-06,sh.600000,9.9496130500,9.9661315000,9.7513916500,9.7624039500,9.9441069000,23406763,418454832.0000,2,0.125482,1,-1.827200,0
2016-05-09,sh.600000,9.7513916500,9.8009470000,9.5807010000,9.6412686500,9.7624039500,21947591,386423424.0000,2,0.117660,1,-1.240800,0
2016-05-10,sh.600000,9.5696887000,9.6687994000,9.5696887000,9.6247502000,9.6412686500,16846648,294675472.0000,2,0.090314,1,-0.171300,0
2016-05-11,sh.600000,9.6632932500,9.6743055500,9.5807010000,9.6082317500,9.6247502000,11941164,208655785.0000,2,0.064016,1,-0.171600,0
2016-05-12,sh.600000,9.5972194500,9.6357625000,9.4705780000,9.5862071500,9.6082317500,14668954,254410730.0000,2,0.078639,1,-0.229200,0
2016-05-13,sh.600000,9.5641825500,9.6137379000,9.4815903000,9.4926026000,9.5862071500,11013829,190929402.0000,2,0.059044,1,-0.976500,0
2016-05-16,sh.600000,9.4870964500,9.5531702500,9.4760841500,9.5201333500,9.4926026000,11045624,190872655.0000,2,0.059215,1,0.290000,0
2016-05-17,sh.600000,9.5201333500,9.5476641000,9.4485534000,9.4981087500,9.5201333500,9765153,168387277.0000,2,0.052350,1,-0.231400,0
2016-05-18,sh.600000,9.4981087500,9.7018363000,9.3714673000,9.6687994000,9.4981087500,30962453,536935472.0000,2,0.165988,1,1.797100,0
2016-05-19,sh.600000,9.6027256000,9.6302563500,9.5421579500,9.5531702500,9.6687994000,10380826,180686332.0000,2,0.055651,1,-1.195900,0
2016-05-20,sh.600000,9.5311456500,9.6357625000,9.5091210500,9.6082317500,9.5531702500,11140621,194223009.0000,2,0.059724,1,0.576400,0
2016-05-23,sh.600000,9.6357625000,9.7348732000,9.6027256000,9.6632932500,9.6082317500,14080659,247441303.0000,2,0.075485,1,0.573100,0
2016-05-24,sh.600000,9.6247502000,9.6908240000,9.5972194500,9.6632932500,9.6632932500,10725938,187905438.0000,2,0.057501,1,0.000000,0
2016-05-25,sh.600000,9.7348732000,9.7624039500,9.6908240000,9.7293670500,9.6632932500,13766238,243549455.0000,2,0.073800,1,0.683800,0
2016-05-26,sh.600000,9.7183547500,9.8339839000,9.7183547500,9.7458855000,9.7293670500,11065062,196266938.0000,2,0.059319,1,0.169800,0
